tilDreamy,192,256,0,160,32,32,0,1,1,4294967295
tilDreamy,128,352,0,160,32,32,0,1,1,4294967295
tilDreamy,192,448,0,160,32,32,0,1,1,4294967295
tilDreamy,224,256,64,160,32,32,0,1,1,4294967295
tilDreamy,160,352,64,160,32,32,0,1,1,4294967295
tilDreamy,224,448,64,160,32,32,0,1,1,4294967295
tilDreamy,160,160,96,96,32,32,0,1,1,4294967295
tilDreamy,128,160,64,96,32,32,0,1,1,4294967295
tilDreamy,96,64,352,64,32,32,0,1,1,4294967295
tilDreamy,96,96,352,64,32,32,0,1,1,4294967295
tilDreamy,96,128,352,64,32,32,0,1,1,4294967295
tilDreamy,448,192,352,64,32,32,0,1,1,4294967295
tilDreamy,448,224,352,64,32,32,0,1,1,4294967295
tilDreamy,704,448,128,128,32,64,0,1,1,4294967295
tilDreamy,736,480,128,128,32,64,0,1,1,4294967295
tilDreamy,96,192,352,64,32,32,0,1,1,4294967295
tilDreamy,96,224,352,64,32,32,0,1,1,4294967295
tilDreamy,96,256,352,64,32,32,0,1,1,4294967295
tilDreamy,96,288,352,64,32,32,0,1,1,4294967295
tilDreamy,96,320,352,64,32,32,0,1,1,4294967295
tilDreamy,96,352,352,64,32,32,0,1,1,4294967295
tilDreamy,96,384,352,64,32,32,0,1,1,4294967295
tilDreamy,96,416,352,64,32,32,0,1,1,4294967295
tilDreamy,96,448,352,64,32,32,0,1,1,4294967295
tilDreamy,96,480,352,64,32,32,0,1,1,4294967295
tilDreamy,96,512,352,64,32,32,0,1,1,4294967295
tilDreamy,128,544,320,0,32,32,0,1,1,4294967295
tilDreamy,160,544,320,0,32,32,0,1,1,4294967295
tilDreamy,192,544,320,0,32,32,0,1,1,4294967295
tilDreamy,224,544,320,0,32,32,0,1,1,4294967295
tilDreamy,256,544,320,0,32,32,0,1,1,4294967295
tilDreamy,288,544,320,0,32,32,0,1,1,4294967295
tilDreamy,320,544,320,0,32,32,0,1,1,4294967295
tilDreamy,384,448,320,0,32,32,0,1,1,4294967295
tilDreamy,416,448,320,0,32,32,0,1,1,4294967295
tilDreamy,448,448,320,0,32,32,0,1,1,4294967295
tilDreamy,480,448,320,0,32,32,0,1,1,4294967295
tilDreamy,512,448,320,0,32,32,0,1,1,4294967295
tilDreamy,544,448,320,0,32,32,0,1,1,4294967295
tilDreamy,576,448,320,0,32,32,0,1,1,4294967295
tilDreamy,608,448,320,0,32,32,0,1,1,4294967295
tilDreamy,640,448,320,0,32,32,0,1,1,4294967295
tilDreamy,672,448,320,0,32,32,0,1,1,4294967295
tilDreamy,768,512,320,0,32,32,0,1,1,4294967295
tilDreamy,800,512,320,0,32,32,0,1,1,4294967295
tilDreamy,832,512,320,0,32,32,0,1,1,4294967295
tilDreamy,864,512,320,0,32,32,0,1,1,4294967295
tilDreamy,896,512,320,0,32,32,0,1,1,4294967295
